date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:25:43	7384/7384	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2021%20May%202025%2017:25:42%20GMT	https://matheuscopini.com/links	C:/Users/laura/Downloads/LOVER/matheuscopini.com/links.2c.delayed	(from https://matheuscopini.com/)
14:25:44	10515/10515	---MC-	200	added ('OK')	image/png	etag:%229152e30df05ce08fd014bc2887c09297%22	https://framerusercontent.com/images/y2DbbBEeydZKQVJhrw5Vwc8I1xM.png	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/y2DbbBEeydZKQVJhrw5Vwc8I1xM.png	(from https://matheuscopini.com/)
14:25:44	6313/6313	---MC-	200	added ('OK')	image/png	etag:%22746fa8f7969cdc1c025d5b0423b28cd0%22	https://framerusercontent.com/images/TQW3CcwFY4KuZ4XQbImkrfl0.png	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/TQW3CcwFY4KuZ4XQbImkrfl0.png	(from https://matheuscopini.com/alphalife)
14:25:44	6772/6772	---MC-	200	added ('OK')	image/png	etag:%22dce011597f28214cbc75848fbf1afd7f%22	https://framerusercontent.com/images/HBXXVO3hndYUctiE8ikEynbeFdI.png	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/HBXXVO3hndYUctiE8ikEynbeFdI.png	(from https://matheuscopini.com/alphalife)
14:25:44	9778/9778	---MC-	200	added ('OK')	image/png	etag:%22f86dc68fb48e384708fec4263f04b04c%22	https://framerusercontent.com/images/DGWHWcUrDGZZH7SOiQoKvcnV4Ww.png	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/DGWHWcUrDGZZH7SOiQoKvcnV4Ww.png	(from https://matheuscopini.com/alphalife)
14:25:45	23767/23767	---MC-	200	added ('OK')	image/png	etag:%22f94bbe9be86a083407ff8cec9cd8f9f8%22	https://framerusercontent.com/images/6HiWlre0Ru3XiZrEQmuacukGuw.png	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/6HiWlre0Ru3XiZrEQmuacukGuw.png	(from https://matheuscopini.com/alphalife)
14:25:45	9530/9530	---MC-	200	added ('OK')	image/png	etag:%226e8e7b5da0629ab029a3b551748e8ac4%22	https://framerusercontent.com/images/buFYCAzuLwfWHFTe8EN6h8d60.png	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/buFYCAzuLwfWHFTe8EN6h8d60.png	(from https://matheuscopini.com/alphalife)
14:25:46	1088506/1088506	---MC-	200	added ('OK')	image/jpeg	etag:%22f35bd53954860c55da7cd361ceef0ec6%22	https://framerusercontent.com/images/FJ7BF6ANEfBziH0HxbYfO9xJfI.jpg	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/FJ7BF6ANEfBziH0HxbYfO9xJfI.jpg	(from https://matheuscopini.com/alphalife)
14:25:46	981427/981427	---MC-	200	added ('OK')	image/jpeg	etag:%22b33c725b527ce890672d0baf5cb8dcad%22	https://framerusercontent.com/images/SC3sbx9KXb2vzsevv8sbNu942s.jpg	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/SC3sbx9KXb2vzsevv8sbNu942s.jpg	(from https://matheuscopini.com/alphalife)
14:25:46	5149/5149	---MC-	200	added ('OK')	image/jpeg	etag:%22c804428a1ee33ef9dabc924032a76e16%22	https://framerusercontent.com/images/2cwfUaUJeiAcDiURtSS13Otw2Z8.jpg	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/2cwfUaUJeiAcDiURtSS13Otw2Z8.jpg	(from https://matheuscopini.com/alphalife)
14:25:46	1229627/1229627	---MC-	200	added ('OK')	image/jpeg	etag:%224b0ca3afdfdae1609eb36189a768ef52%22	https://framerusercontent.com/images/f71PQBmc0Bv0HiOlHgdXIxZVKSM.jpg	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/f71PQBmc0Bv0HiOlHgdXIxZVKSM.jpg	(from https://matheuscopini.com/alphalife)
14:25:47	451/451	---MC-	200	added ('OK')	image/png	etag:%2257f1bf57fe6f9499a2a7f60099aa3a48%22	https://framerusercontent.com/images/bBm6rMwKmz3lu16RzuXiqMEVFg.png	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/bBm6rMwKmz3lu16RzuXiqMEVFg.png	(from https://matheuscopini.com/alphalife)
14:25:47	1011973/1011973	---MC-	200	added ('OK')	image/jpeg	etag:%227293d2f874cd9f6b57da91b06407655e%22	https://framerusercontent.com/images/L8952dlxcy51srxeyIPp6ruDad0.jpg	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/L8952dlxcy51srxeyIPp6ruDad0.jpg	(from https://matheuscopini.com/alphalife)
14:25:47	1122/1122	---MC-	200	added ('OK')	image/png	etag:%2238cb963b6596b70babef2691d0726e61%22	https://framerusercontent.com/images/ouLk5VZiVs76DAOIK85Otll0Zw.png	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/ouLk5VZiVs76DAOIK85Otll0Zw.png	(from https://matheuscopini.com/alphalife)
14:25:47	1305/1305	---MC-	200	added ('OK')	image/png	etag:%223253938e9a7d81c19c59d86588fa8611%22	https://framerusercontent.com/images/GekfFj0wNA8hjddk0ABgUaCNtGk.png	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/GekfFj0wNA8hjddk0ABgUaCNtGk.png	(from https://matheuscopini.com/alphalife)
14:25:47	2006/2006	---MC-	200	added ('OK')	image/png	etag:%22ef04155d04295d68e4b7b8b59f0d263b%22	https://framerusercontent.com/images/OkBP9KzQ0kbtNEgJ3ialtFfpw.png	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/OkBP9KzQ0kbtNEgJ3ialtFfpw.png	(from https://matheuscopini.com/alphalife)
14:25:48	14665/14665	---MC-	200	added ('OK')	image/png	etag:%22e93dfc539c7102ec919c19946ea620cf%22	https://framerusercontent.com/images/WZSDlhJ3hfU9740QeMwFrlGjjtA.png?scale-down-to=512	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/WZSDlhJ3hfU9740QeMwFrlGjjtA17f5.png	(from https://matheuscopini.com/alphalife)
14:25:48	101482/101482	---MC-	200	added ('OK')	image/png	etag:%22fadbbfd21f7188c0591986509c5f41a3%22	https://framerusercontent.com/images/pFFYKfai1PD9yi8eElHqNaeFEPk.png?scale-down-to=1024	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/pFFYKfai1PD9yi8eElHqNaeFEPkbf23.png	(from https://matheuscopini.com/alphalife)
14:25:48	36977/36977	---MC-	200	added ('OK')	image/jpeg	etag:%224e374887aa9a262c40c35b236cc75b8e%22	https://framerusercontent.com/images/hOZCWikOeMyEnFkeuwe25MR0XdI.jpg	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/hOZCWikOeMyEnFkeuwe25MR0XdI.jpg	(from https://matheuscopini.com/alphalife)
14:25:48	29637/29637	---MC-	200	added ('OK')	image/jpeg	etag:%22dd208e03446b6a5647dd55262f748b63%22	https://framerusercontent.com/images/m22aADHaQpVNpKMlde041po5ag.jpg?scale-down-to=512	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/m22aADHaQpVNpKMlde041po5ag17f5.jpg	(from https://matheuscopini.com/alphalife)
14:25:48	21681/21681	---MC-	200	added ('OK')	image/jpeg	etag:%22f51fef03e15ccb5e5b95252fd77f2e33%22	https://framerusercontent.com/images/taAw5gf1Ee0sWcjHvwVwr3grFlc.jpg?scale-down-to=512	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/taAw5gf1Ee0sWcjHvwVwr3grFlc17f5.jpg	(from https://matheuscopini.com/alphalife)
14:25:49	74894/74894	---MC-	200	added ('OK')	image/jpeg	etag:%22e2d7500e8f518754d68d2cf1eb114b99%22	https://framerusercontent.com/images/rhUvncFm31ZaSsWCQ1ptUoUA.jpg?scale-down-to=1024	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/rhUvncFm31ZaSsWCQ1ptUoUAbf23.jpg	(from https://matheuscopini.com/alphalife)
14:25:49	35498/35498	---MC-	200	added ('OK')	image/jpeg	etag:%22709b1379ac43084bcca3e82576b0ac75%22	https://framerusercontent.com/images/y7vncnoyUE44fI1XN7KonnWQk.jpg	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/y7vncnoyUE44fI1XN7KonnWQk.jpg	(from https://matheuscopini.com/alphalife)
14:25:49	29658/29658	---MC-	200	added ('OK')	image/png	etag:%22b44aad92bf0c8731d479016562186989%22	https://framerusercontent.com/images/YPjbeFNuV5brZy12vN5khSVwqGU.png	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/YPjbeFNuV5brZy12vN5khSVwqGU.png	(from https://matheuscopini.com/alphalife)
14:25:49	43118/43118	---MC-	200	added ('OK')	image/png	etag:%22a3eeb448a0d182ae84e580ff7a86ad9e%22	https://framerusercontent.com/images/TH8oPpDDG4eNjAJiqIjUgXMuNrw.png	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/TH8oPpDDG4eNjAJiqIjUgXMuNrw.png	(from https://matheuscopini.com/alphalife)
14:25:50	50570/50570	---MC-	200	added ('OK')	image/png	etag:%22a66d75a05aa2f73c28371a179f9aa34e%22	https://framerusercontent.com/images/jzgUwMaVL3rs4IKbSiqlZkkUd4.png	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/jzgUwMaVL3rs4IKbSiqlZkkUd4.png	(from https://matheuscopini.com/alphalife)
14:25:50	25793/25793	---MC-	200	added ('OK')	image/png	etag:%22999fb7a6dbfe6be9c048ea3d2b7d4529%22	https://framerusercontent.com/images/Tt7YR5w8ZWA2lTX7pWnfVjg8s.png	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/Tt7YR5w8ZWA2lTX7pWnfVjg8s.png	(from https://matheuscopini.com/alphalife)
14:25:50	31287/31287	---MC-	200	added ('OK')	image/png	etag:%2240dc0f06f9d16bff1d8d1f9fd31c17ea%22	https://framerusercontent.com/images/xfkeQ1KtxV01XBRw263qO5A9jzY.png	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/xfkeQ1KtxV01XBRw263qO5A9jzY.png	(from https://matheuscopini.com/alphalife)
14:25:50	23848/23848	---MC-	200	added ('OK')	image/png	etag:%22280b735c4ab1139e3af1deb834e98a06%22	https://framerusercontent.com/images/ux79C9HF334Oof4jWntRvE3CiOg.png	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/ux79C9HF334Oof4jWntRvE3CiOg.png	(from https://matheuscopini.com/alphalife)
14:25:50	9221/9221	---MC-	200	added ('OK')	image/png	etag:%22f5f0a7530ec1058843cf192fc16a54ca%22	https://framerusercontent.com/images/PQbwUdMm0jItwSiJvtce6zm10.png	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/PQbwUdMm0jItwSiJvtce6zm10.png	(from https://matheuscopini.com/alphalife)
14:25:51	51269/51269	---MC-	200	added ('OK')	image/png	etag:%226d994a00a3bab07777a53533ee04161a%22	https://framerusercontent.com/images/0kmivQULUsC7sXa2IPedjFWt8.png	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/0kmivQULUsC7sXa2IPedjFWt8.png	(from https://matheuscopini.com/alphalife)
14:25:51	50429/50429	---MC-	200	added ('OK')	image/png	etag:%225ec29bbccb8e58f1b93c1184d7f578f4%22	https://framerusercontent.com/images/s7Zof6mFwMkL6mmS6nfprcoYzTc.png	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/s7Zof6mFwMkL6mmS6nfprcoYzTc.png	(from https://matheuscopini.com/alphalife)
14:25:51	34705/34705	---MC-	200	added ('OK')	image/png	etag:%224430f5bfe2aa593a3239705a42ecbcc3%22	https://framerusercontent.com/images/FP3gghsdrPRWdZA3QlDV1TkSyEE.png	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/FP3gghsdrPRWdZA3QlDV1TkSyEE.png	(from https://matheuscopini.com/alphalife)
